longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798,379399.04,<1H OCEAN
-122.28,37.52,27.0,2958.0,655.0,1285.0,577.0,4.0801,325998.02,NEAR OCEAN
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,208755.0,<1H OCEAN
-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2.625,72046.0,INLAND
-116.35,34.13,9.0,1969.0,406.0,805.0,349.0,1.5491,76993.0,INLAND
-116.52,33.84,17.0,4465.0,859.0,853.0,445.0,3.6875,130006.0,INLAND
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,166060.0,INLAND
-122.43,37.8,52.0,3172.0,848.0,1259.0,806.0,4.1047,491098.82,NEAR BAY
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,228494.0,<1H OCEAN
-119.52,36.61,33.0,1225.0,275.0,1065.0,248.0,1.8958,59975.0,INLAND
-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324,143253.0,<1H OCEAN
-121.54,39.47,14.0,1724.0,315.0,939.0,302.0,2.4952,92123.0,INLAND
-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,2.9559,165464.0,<1H OCEAN
-121.41,38.58,18.0,6955.0,1882.0,2803.0,1740.0,3.089,132144.0,INLAND
-118.16,33.85,36.0,1979.0,339.0,952.0,339.0,4.0815,214538.0,<1H OCEAN
-121.43,38.57,46.0,2443.0,476.0,939.0,457.0,3.5893,140488.0,INLAND
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,263105.06,<1H OCEAN
-121.2,39.23,9.0,2802.0,447.0,955.0,418.0,5.2359,181755.0,INLAND
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,167323.0,<1H OCEAN
-121.77,36.71,18.0,6601.0,1395.0,3562.0,1299.0,3.512,219982.0,<1H OCEAN
-118.02,33.96,36.0,2002.0,361.0,913.0,311.0,4.5446,218174.0,<1H OCEAN
-121.27,38.65,33.0,1984.0,289.0,842.0,276.0,5.2949,193176.0,INLAND
-122.28,37.85,49.0,1130.0,244.0,607.0,239.0,2.4597,125440.0,NEAR BAY
-118.38,34.08,48.0,1226.0,288.0,370.0,264.0,3.9375,394660.16,<1H OCEAN
-121.98,37.31,28.0,3840.0,629.0,1883.0,662.0,6.4095,339362.04,<1H OCEAN
-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,140043.0,INLAND
-118.0,33.92,26.0,2830.0,399.0,1204.0,404.0,6.1273,296706.01,<1H OCEAN
-118.17,33.91,39.0,1157.0,273.0,877.0,305.0,3.1087,157469.0,<1H OCEAN
-117.08,33.01,5.0,5659.0,931.0,2565.0,902.0,6.1949,275324.02,<1H OCEAN
-122.13,36.97,27.0,991.0,194.0,543.0,155.0,4.7188,278261.03,NEAR OCEAN
-117.51,34.0,36.0,3791.0,746.0,2258.0,672.0,3.2067,120771.0,INLAND
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,2.6193,180323.0,<1H OCEAN
-120.26,38.13,17.0,301.0,94.0,122.0,47.0,4.0583,172025.0,INLAND
-118.44,34.27,36.0,1111.0,275.0,1333.0,266.0,3.5347,152324.0,<1H OCEAN
-117.21,32.85,15.0,2593.0,521.0,901.0,456.0,4.2065,237259.0,NEAR OCEAN
-122.86,38.62,35.0,2597.0,522.0,1231.0,499.0,2.7432,173813.0,<1H OCEAN
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,376747.09,NEAR BAY
-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,132264.0,INLAND
-118.33,33.88,36.0,1271.0,346.0,811.0,345.0,3.2417,236215.0,<1H OCEAN
-119.68,36.8,7.0,2855.0,518.0,1748.0,498.0,4.2066,99756.0,INLAND
-117.2,32.76,40.0,581.0,157.0,298.0,156.0,2.4,253786.19,NEAR OCEAN
-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,320433.04,<1H OCEAN
-117.83,34.15,20.0,2421.0,306.0,1023.0,298.0,8.0683,368381.01,INLAND
-117.33,34.07,32.0,2086.0,458.0,1355.0,412.0,2.5238,89225.0,INLAND
-120.37,37.98,29.0,2508.0,591.0,1112.0,550.0,1.6021,101744.0,INLAND
-117.09,32.81,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,245626.01,NEAR OCEAN
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,380095.14,NEAR BAY
-117.91,33.61,38.0,1232.0,178.0,410.0,171.0,11.075,498494.94,<1H OCEAN
-120.0,35.91,16.0,259.0,53.0,131.0,38.0,3.125,80605.0,INLAND
-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338,209178.0,<1H OCEAN
-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,109742.0,INLAND
-120.48,37.32,13.0,3641.0,897.0,1737.0,788.0,2.1418,102890.0,INLAND
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,108864.0,NEAR OCEAN
-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,192297.0,<1H OCEAN
-117.1,32.67,22.0,1690.0,541.0,1669.0,494.0,2.0213,99460.0,NEAR OCEAN
-118.28,34.08,42.0,1618.0,522.0,1454.0,440.0,3.1607,226181.0,<1H OCEAN
-118.21,33.79,33.0,32.0,18.0,96.0,36.0,4.5938,228930.04,NEAR OCEAN
-117.29,34.12,40.0,2198.0,612.0,1517.0,531.0,1.0951,74897.0,INLAND
-118.21,33.9,41.0,941.0,233.0,973.0,253.0,1.9583,125833.0,<1H OCEAN
-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275,225918.0,INLAND
-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,303164.03,NEAR OCEAN
-118.32,34.09,34.0,1478.0,675.0,1976.0,653.0,2.0557,220806.0,<1H OCEAN
-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,244987.0,NEAR BAY
-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,253558.0,NEAR OCEAN
-122.23,37.82,52.0,1611.0,203.0,556.0,179.0,8.7477,437191.17,NEAR BAY
-118.6,34.07,16.0,319.0,59.0,149.0,64.0,4.625,384056.33,<1H OCEAN
-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197,174224.0,<1H OCEAN
-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,306767.01,NEAR OCEAN
-121.95,37.32,33.0,726.0,168.0,351.0,147.0,3.1458,249170.0,<1H OCEAN
-121.52,38.59,35.0,6418.0,1545.0,3814.0,1496.0,1.6647,95805.0,INLAND
-118.25,33.99,39.0,1274.0,319.0,1362.0,324.0,2.1793,110851.0,<1H OCEAN
-118.47,35.72,18.0,4754.0,1075.0,1366.0,690.0,2.0694,83326.0,INLAND
-122.16,37.68,16.0,1687.0,348.0,568.0,352.0,2.3869,181413.0,NEAR BAY
-117.87,34.11,34.0,1324.0,211.0,799.0,228.0,4.5234,178988.0,<1H OCEAN
-119.48,37.0,16.0,2904.0,551.0,1467.0,509.0,3.1736,111869.0,INLAND
-117.08,32.64,11.0,1651.0,533.0,947.0,515.0,1.6806,113497.01,NEAR OCEAN
-117.41,33.96,32.0,2837.0,617.0,1393.0,595.0,2.3798,112502.0,INLAND
-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,78725.0,NEAR OCEAN
-118.29,33.81,19.0,7023.0,1538.0,3993.0,1412.0,5.0532,279875.02,<1H OCEAN
-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,426673.06,<1H OCEAN
-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,142820.0,NEAR BAY
-121.67,39.26,29.0,3041.0,683.0,2106.0,687.0,1.6315,69184.0,INLAND
-121.7,36.48,19.0,2150.0,479.0,1052.0,428.0,3.5039,211895.0,<1H OCEAN
-124.09,40.88,50.0,921.0,187.0,420.0,187.0,2.2188,83980.0,NEAR OCEAN
-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,380800.06,NEAR OCEAN
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,296801.0,<1H OCEAN
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,177937.0,<1H OCEAN
-120.48,37.31,42.0,2361.0,512.0,1684.0,511.0,2.355,81778.0,INLAND
-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,63682.0,INLAND
-117.66,33.51,18.0,2626.0,,1302.0,522.0,4.0167,204748.0,<1H OCEAN
-121.15,38.68,6.0,9798.0,1551.0,4583.0,1494.0,5.0159,185995.0,INLAND
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,260022.0,<1H OCEAN
-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,134430.0,<1H OCEAN
-117.19,32.77,16.0,3273.0,670.0,1305.0,671.0,4.1368,242990.0,NEAR OCEAN
-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,166702.0,INLAND
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,343706.44,<1H OCEAN
-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,3.1,174537.0,<1H OCEAN
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,132390.0,INLAND
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,227617.0,<1H OCEAN
-122.28,37.8,38.0,684.0,176.0,344.0,155.0,2.0114,127752.01,NEAR BAY
-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,161707.0,NEAR OCEAN
-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,137080.0,<1H OCEAN
-117.98,34.02,32.0,2945.0,651.0,2044.0,652.0,3.1979,174452.0,<1H OCEAN
-121.45,38.57,52.0,2006.0,412.0,825.0,384.0,3.2963,139824.0,INLAND
-118.95,35.37,34.0,1672.0,359.0,1059.0,349.0,2.1588,61480.0,INLAND
-117.55,33.9,21.0,1839.0,324.0,871.0,307.0,3.4459,142445.0,INLAND
-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,393345.22,NEAR OCEAN
-118.2,33.8,42.0,4577.0,1146.0,2749.0,1094.0,2.5012,183009.0,NEAR OCEAN
-122.47,37.89,23.0,10774.0,1736.0,3895.0,1683.0,7.2905,395689.09,NEAR BAY
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,89827.0,NEAR BAY
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,224466.05,<1H OCEAN
-122.29,37.89,52.0,2269.0,380.0,1004.0,371.0,5.1696,299488.0,NEAR BAY
-117.12,32.96,15.0,2869.0,405.0,1526.0,402.0,6.0175,252879.0,<1H OCEAN
-121.68,36.9,13.0,833.0,130.0,405.0,127.0,5.2729,279410.04,<1H OCEAN
-118.36,34.21,41.0,337.0,65.0,198.0,50.0,1.8929,208622.02,<1H OCEAN
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,117511.0,NEAR BAY
-117.86,33.77,39.0,4159.0,655.0,1669.0,651.0,4.6111,225539.0,<1H OCEAN
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,171587.0,<1H OCEAN
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,204763.0,<1H OCEAN
-118.14,33.91,37.0,932.0,171.0,578.0,175.0,4.375,190074.0,<1H OCEAN
-117.65,35.0,36.0,1184.0,316.0,672.0,241.0,1.9107,70088.98,INLAND
-118.14,34.09,38.0,1745.0,457.0,1547.0,460.0,2.85,192892.0,<1H OCEAN
-118.26,34.13,37.0,196.0,74.0,194.0,68.0,1.2188,234714.09,<1H OCEAN
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,278231.0,<1H OCEAN
-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371,179659.0,<1H OCEAN
-122.33,37.58,43.0,1772.0,422.0,1573.0,401.0,2.7474,281234.0,NEAR OCEAN
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,249536.0,<1H OCEAN
-120.87,37.07,26.0,2036.0,401.0,1343.0,414.0,3.6331,206838.0,INLAND
-117.95,34.07,37.0,1375.0,260.0,951.0,272.0,3.2083,176885.0,<1H OCEAN
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,456179.58,INLAND
-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,3.3611,184023.0,<1H OCEAN
-121.46,38.63,26.0,3185.0,658.0,2444.0,626.0,1.56,68158.0,INLAND
-118.67,34.16,17.0,16544.0,2206.0,6214.0,2118.0,9.1228,472499.56,<1H OCEAN
-120.04,36.96,23.0,2126.0,506.0,2091.0,491.0,1.3713,56261.0,INLAND
-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,212996.0,INLAND
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,180610.0,NEAR BAY
-117.31,33.1,15.0,2392.0,446.0,747.0,421.0,3.5341,184183.02,NEAR OCEAN
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,256348.02,<1H OCEAN
-118.71,34.27,26.0,990.0,223.0,719.0,232.0,3.163,223780.01,<1H OCEAN
-118.29,33.99,46.0,2608.0,636.0,1766.0,596.0,1.5846,106977.0,<1H OCEAN
-118.45,34.27,35.0,1579.0,300.0,1012.0,265.0,5.1296,209551.0,<1H OCEAN
-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497,297262.01,<1H OCEAN
-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,119374.0,INLAND
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,132075.0,INLAND
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,121510.0,NEAR BAY
-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,256367.0,NEAR OCEAN
-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,244720.0,INLAND
-117.08,32.91,9.0,1547.0,218.0,683.0,231.0,7.5604,340832.08,<1H OCEAN
-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,177145.0,<1H OCEAN
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,479428.65,NEAR OCEAN
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,452986.38,<1H OCEAN
-120.46,34.64,16.0,686.0,217.0,614.0,200.0,0.8106,224148.08,NEAR OCEAN
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,141909.0,INLAND
-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,177142.0,NEAR OCEAN
-118.77,34.27,7.0,3074.0,794.0,1816.0,654.0,2.7137,221962.05,<1H OCEAN
-122.25,37.83,35.0,1613.0,428.0,675.0,422.0,3.4722,253824.02,NEAR BAY
-122.46,37.78,47.0,1682.0,379.0,837.0,375.0,5.2806,362256.07,NEAR BAY
-122.04,36.95,27.0,1987.0,374.0,961.0,343.0,3.9667,253737.0,NEAR OCEAN
-117.99,34.15,44.0,2492.0,611.0,1951.0,596.0,3.1304,188114.0,INLAND
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,82567.0,INLAND
-118.36,34.1,36.0,2963.0,838.0,1129.0,745.0,2.5588,301727.06,<1H OCEAN
-118.42,34.15,27.0,2795.0,602.0,1073.0,535.0,5.1496,445108.38,<1H OCEAN
-117.81,34.08,13.0,18448.0,2474.0,7775.0,2397.0,7.7876,311880.0,INLAND
-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079,278848.0,<1H OCEAN
-118.11,33.83,36.0,1820.0,313.0,899.0,295.0,4.918,228363.0,<1H OCEAN
-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,243968.0,<1H OCEAN
-118.1,34.1,34.0,2578.0,645.0,1628.0,617.0,2.34,189895.0,<1H OCEAN
-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,67181.0,INLAND
-122.15,37.43,47.0,2600.0,490.0,1149.0,465.0,5.0203,372186.26,NEAR BAY
-122.42,37.62,36.0,1017.0,165.0,407.0,159.0,4.8,302932.01,NEAR OCEAN
-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,432096.27,<1H OCEAN
-118.27,34.08,43.0,962.0,253.0,658.0,244.0,3.2386,206364.01,<1H OCEAN
-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,192771.05,<1H OCEAN
-122.02,37.6,31.0,2155.0,522.0,1858.0,437.0,2.652,168410.0,NEAR BAY
-117.8,34.1,13.0,2996.0,495.0,1187.0,464.0,6.2456,228381.0,INLAND
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,329434.08,<1H OCEAN
-117.83,33.93,14.0,1956.0,282.0,671.0,269.0,6.5841,284159.02,<1H OCEAN
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,350907.08,<1H OCEAN
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,115110.0,INLAND
-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,164484.0,<1H OCEAN
-117.24,32.79,25.0,2135.0,691.0,566.0,320.0,2.6902,242171.01,NEAR OCEAN
-121.8,37.23,18.0,2581.0,358.0,1284.0,377.0,6.7385,317798.02,<1H OCEAN
-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,100706.0,INLAND
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728,171900.0,INLAND
-117.9,34.11,23.0,4776.0,1316.0,4797.0,1187.0,2.1667,174572.0,<1H OCEAN
-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917,184408.0,<1H OCEAN
-122.09,37.67,39.0,2069.0,500.0,1408.0,478.0,3.1115,186807.0,NEAR BAY
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,375292.04,<1H OCEAN
-118.05,33.85,25.0,2856.0,388.0,1212.0,362.0,6.1737,317149.0,<1H OCEAN
-121.79,37.32,6.0,2850.0,561.0,2160.0,581.0,5.5336,256659.0,<1H OCEAN
-118.16,33.97,39.0,1444.0,447.0,1890.0,416.0,2.1181,158186.0,<1H OCEAN
-115.59,32.79,8.0,2183.0,307.0,1000.0,287.0,6.3814,221448.0,INLAND
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,160888.0,<1H OCEAN
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,104733.0,INLAND
-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,164563.0,<1H OCEAN
-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265,238841.0,NEAR BAY
-118.18,33.78,17.0,1419.0,436.0,1300.0,360.0,2.0769,148025.0,NEAR OCEAN
-119.29,36.12,24.0,1248.0,226.0,641.0,200.0,2.4722,68978.0,INLAND
-118.45,35.62,18.0,2304.0,527.0,782.0,390.0,1.4141,72303.0,INLAND
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,5.1149,230880.0,<1H OCEAN
-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,76691.0,INLAND
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,263726.0,NEAR BAY
-123.18,39.23,18.0,243.0,55.0,115.0,54.0,2.125,160011.0,<1H OCEAN
-121.29,38.68,20.0,1881.0,378.0,921.0,360.0,1.8589,89552.0,INLAND
-117.25,32.81,39.0,1846.0,350.0,765.0,329.0,3.9187,352680.07,NEAR OCEAN
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,5.0699,241953.0,<1H OCEAN
-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,331533.17,NEAR BAY
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,246430.04,<1H OCEAN
-121.39,38.64,33.0,1503.0,282.0,652.0,229.0,3.6937,140620.0,INLAND
-118.25,34.07,16.0,719.0,225.0,801.0,218.0,2.3942,186212.0,<1H OCEAN
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,376518.12,NEAR BAY
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,112895.0,INLAND
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,182807.0,INLAND
-117.32,34.06,52.0,802.0,160.0,564.0,131.0,2.1591,83390.0,INLAND
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,145794.0,INLAND
-122.47,37.51,15.0,4974.0,764.0,2222.0,774.0,6.7606,406158.11,NEAR OCEAN
-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,307947.02,<1H OCEAN
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,152096.0,<1H OCEAN
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,161774.0,NEAR OCEAN
-118.01,34.05,37.0,682.0,172.0,813.0,173.0,3.8125,166061.0,<1H OCEAN
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,100959.0,<1H OCEAN
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,122196.0,INLAND
-119.86,34.41,24.0,1576.0,580.0,1630.0,531.0,1.24,219151.0,NEAR OCEAN
-118.18,33.87,44.0,2137.0,461.0,1126.0,439.0,3.4408,168299.0,<1H OCEAN
-122.24,37.82,52.0,3665.0,517.0,1470.0,520.0,6.155,378432.16,NEAR BAY
-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.632,363939.2,<1H OCEAN
-122.26,37.88,52.0,2604.0,837.0,1798.0,769.0,1.725,234971.0,NEAR BAY
-122.44,37.78,52.0,2695.0,657.0,1243.0,573.0,2.8569,348404.0,NEAR BAY
-121.81,37.25,5.0,1975.0,520.0,861.0,440.0,4.4565,265541.06,<1H OCEAN
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,214689.0,<1H OCEAN
-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708,150549.0,<1H OCEAN
-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6.9903,208444.0,INLAND
-115.91,33.36,15.0,459.0,95.0,160.0,73.0,0.922,57133.0,INLAND
-116.86,32.8,19.0,1747.0,291.0,848.0,290.0,4.875,186145.0,<1H OCEAN
-117.97,33.93,31.0,1975.0,373.0,918.0,347.0,4.4107,221800.0,<1H OCEAN
-118.39,34.19,23.0,1875.0,710.0,2555.0,657.0,2.0968,189966.0,<1H OCEAN
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,355107.05,NEAR OCEAN
-122.25,37.83,28.0,5022.0,1750.0,2558.0,1661.0,2.4234,251107.02,NEAR BAY
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,194441.0,<1H OCEAN
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,211389.0,<1H OCEAN
-117.99,33.8,25.0,3179.0,639.0,2526.0,623.0,3.3281,185691.0,<1H OCEAN
-117.92,34.1,35.0,2994.0,603.0,1933.0,561.0,4.0052,172890.0,<1H OCEAN
-118.0,33.85,33.0,2053.0,418.0,1154.0,405.0,4.0455,202216.0,<1H OCEAN
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,303189.01,<1H OCEAN
-118.2,34.05,40.0,1146.0,323.0,1354.0,321.0,1.9205,135125.0,<1H OCEAN
-122.27,37.81,40.0,880.0,451.0,582.0,380.0,0.977,146805.0,NEAR BAY
-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,115806.0,INLAND
-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,156831.0,<1H OCEAN
-117.24,33.05,15.0,3029.0,555.0,1559.0,546.0,5.3129,268717.01,NEAR OCEAN
-117.9,33.85,31.0,3413.0,764.0,2326.0,728.0,4.325,199665.0,<1H OCEAN
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,100250.0,INLAND
-118.31,33.96,47.0,2005.0,392.0,1134.0,415.0,3.7143,148149.0,<1H OCEAN
-118.28,34.1,49.0,2843.0,880.0,2004.0,796.0,2.7875,214188.01,<1H OCEAN
-122.32,37.97,33.0,1156.0,190.0,643.0,209.0,4.5,192643.0,NEAR BAY
-121.31,38.66,26.0,1604.0,245.0,751.0,267.0,4.7381,151850.0,INLAND
-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,110387.0,INLAND
-118.29,34.11,24.0,3696.0,1125.0,1685.0,1031.0,2.3789,258002.01,<1H OCEAN
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767,227122.0,INLAND
-122.01,37.92,18.0,2808.0,337.0,1038.0,337.0,8.3956,408995.2,NEAR BAY
-117.3,34.13,42.0,2115.0,557.0,1532.0,494.0,1.4531,74122.0,INLAND
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,171193.0,<1H OCEAN
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,241337.0,<1H OCEAN
-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,74195.0,INLAND
-118.3,34.03,37.0,2781.0,766.0,2586.0,729.0,1.8564,157565.0,<1H OCEAN
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,199917.0,<1H OCEAN
-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,195909.0,INLAND
-117.06,33.01,24.0,2618.0,485.0,726.0,443.0,3.5192,167194.0,<1H OCEAN
-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,397999.07,NEAR BAY
-121.24,38.68,20.0,1402.0,236.0,676.0,236.0,3.7426,136052.0,INLAND
-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328,173194.0,<1H OCEAN
-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,142509.0,<1H OCEAN
-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,195178.01,<1H OCEAN
-122.09,37.69,20.0,4296.0,817.0,1732.0,800.0,4.8036,256290.0,NEAR BAY
-121.63,36.65,44.0,309.0,121.0,315.0,80.0,1.6071,178664.02,<1H OCEAN
-122.05,37.68,23.0,7518.0,1279.0,3827.0,1294.0,5.1701,251507.0,NEAR BAY
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57,137047.0,NEAR OCEAN
-117.04,32.7,7.0,9311.0,1703.0,7302.0,1694.0,4.419,205276.0,NEAR OCEAN
-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,183676.01,<1H OCEAN
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,192191.0,<1H OCEAN
-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893,125420.0,<1H OCEAN
-119.55,36.51,46.0,55.0,11.0,26.0,5.0,4.125,125870.0,INLAND
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,111582.0,INLAND
-120.8,38.51,23.0,1001.0,195.0,369.0,157.0,3.125,127853.0,INLAND
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,129186.0,INLAND
-122.42,37.93,47.0,3453.0,779.0,1353.0,728.0,4.016,334083.23,NEAR BAY
-122.27,37.47,44.0,3022.0,473.0,1235.0,477.0,6.7058,451806.45,NEAR OCEAN
-122.36,37.94,45.0,907.0,188.0,479.0,161.0,3.0862,157728.0,NEAR BAY
-118.32,33.33,52.0,2127.0,512.0,733.0,288.0,3.3906,310225.05,ISLAND
